Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	alpha[11]	alpha[12]	alpha[13]	alpha[14]	alpha[15]	alpha[16]	alpha[17]	alpha[18]	alpha[19]	alpha[20]	alpha[21]	alpha[22]	alpha[23]	alpha[24]	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	clock_rate[5]	clock_rate[6]	clock_rate[7]	clock_rate[8]	clock_rate[9]	clock_rate[10]	clock_rate[11]	clock_rate[12]	clock_rate[13]	clock_rate[14]	clock_rate[15]	clock_rate[16]	clock_rate[17]	clock_rate[18]	clock_rate[19]	clock_rate[20]	clock_rate[21]	clock_rate[22]	clock_rate[23]	clock_rate[24]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	kappa[11]	kappa[12]	kappa[13]	kappa[14]	kappa[15]	kappa[16]	kappa[17]	kappa[18]	kappa[19]	kappa[20]	kappa[21]	kappa[22]	kappa[23]	kappa[24]	log_clock_rate[1]	log_clock_rate[2]	log_clock_rate[3]	log_clock_rate[4]	log_clock_rate[5]	log_clock_rate[6]	log_clock_rate[7]	log_clock_rate[8]	log_clock_rate[9]	log_clock_rate[10]	log_clock_rate[11]	log_clock_rate[12]	log_clock_rate[13]	log_clock_rate[14]	log_clock_rate[15]	log_clock_rate[16]	log_clock_rate[17]	log_clock_rate[18]	log_clock_rate[19]	log_clock_rate[20]	log_clock_rate[21]	log_clock_rate[22]	log_clock_rate[23]	log_clock_rate[24]	relativeExtinction	root	speciation
210	-141169	-140866	-303.226	0.156298	0.159894	0.192971	0.164219	0.157005	0.16026	0.169363	0.200713	0.191905	0.183284	0.170495	0.180037	0.194122	0.201916	0.18607	0.1643	0.177221	0.187351	0.168136	0.167569	0.180112	0.060816	0.182937	0.188666	0.0101968	0.00971595	0.0104129	0.010261	0.00946376	0.0111271	0.0103908	0.00981969	0.00943623	0.0112169	0.00957444	0.0101449	0.0096999	0.00948827	0.00970132	0.0099198	0.011063	0.00904099	0.00927505	0.0100238	0.00926395	1.75772	0.00876998	0.0088912	4.57204	4.95884	4.27884	4.70998	4.95181	5.73401	5.05466	4.58875	5.13479	5.43695	4.66557	5.83154	4.90064	5.07272	5.75785	4.8749	5.06521	4.92973	5.59835	5.4087	5.21413	4.80483	6.0548	4.86859	4.95029	-1.99153	-2.01251	-1.98243	-1.98881	-2.02394	-1.95362	-1.98335	-2.0079	-2.0252	-1.95013	-2.01889	-1.99375	-2.01323	-2.02281	-2.01317	-2.0035	-1.95613	-2.04378	-2.03268	-1.99897	-2.0332	0.24495	-2.057	-2.05104	0.999939	61.0424	4.57232
220	-141171	-140875	-295.501	0.191027	0.162079	0.181039	0.179729	0.174482	0.184436	0.176943	0.175513	0.181862	0.171743	0.17609	0.158695	0.183401	0.181943	0.177449	0.183808	0.172697	0.176962	0.186044	0.182674	0.163858	0.0570427	0.182648	0.185325	0.0106486	0.00880851	0.00926928	0.00991737	0.00951018	0.00964087	0.00983254	0.010164	0.00894009	0.00974419	0.0109407	0.0102277	0.00864787	0.009303	0.0109885	0.00900573	0.00883749	0.00850983	0.00960069	0.00961739	0.00976883	2.15007	0.00915482	0.011603	3.04595	5.2268	4.83577	5.22288	5.26251	5.27981	5.33075	4.95294	4.95483	5.51225	5.39886	4.98599	5.58695	5.17344	4.67468	4.83324	5.24913	5.48635	5.0512	5.19094	4.55617	5.37841	4.50714	5.15631	5.02174	-1.97271	-2.0551	-2.03295	-2.0036	-2.02181	-2.01588	-2.00733	-1.99294	-2.04866	-2.01125	-1.96095	-1.99022	-2.06309	-2.03138	-1.95906	-2.04548	-2.05367	-2.07008	-2.0177	-2.01694	-2.01016	0.332453	-2.03835	-1.93543	0.995111	64.2826	3.06092
230	-141178	-140877	-300.797	0.172099	0.178955	0.170786	0.172241	0.197761	0.193217	0.164053	0.180178	0.172631	0.183903	0.181726	0.195115	0.209703	0.160796	0.183682	0.164921	0.176559	0.173196	0.18911	0.157658	0.196931	0.0596317	0.17729	0.167339	0.00968844	0.00874163	0.010749	0.0085542	0.00899136	0.00927564	0.00801492	0.0101006	0.010258	0.00894119	0.00937893	0.00888916	0.00949812	0.00909712	0.0100392	0.0100356	0.00895996	0.00952886	0.00960069	0.00899016	0.00976099	1.7517	0.00976407	0.00986382	5.21769	4.78321	4.43303	5.05805	5.62929	5.4069	5.59843	4.91953	5.50832	5.29866	4.85738	3.80036	4.66576	5.57516	5.3821	4.96789	4.86072	5.13356	4.79516	5.2633	5.39865	5.81476	5.27953	4.916	4.73056	-2.01375	-2.05841	-1.96863	-2.06782	-2.04617	-2.03266	-2.0961	-1.99565	-1.98894	-2.0486	-2.02785	-2.05114	-2.02236	-2.0411	-1.9983	-1.99846	-2.04769	-2.02096	-2.0177	-2.04623	-2.01051	0.243459	-2.01037	-2.00595	0.999147	62.0136	5.22215
240	-141167	-140861	-306.525	0.15805	0.18329	0.1812	0.15693	0.184994	0.170293	0.183172	0.189262	0.184992	0.183488	0.175345	0.186255	0.192257	0.194426	0.17327	0.169665	0.18262	0.182615	0.180623	0.189286	0.182969	0.0595886	0.182537	0.186757	0.0100866	0.00937912	0.0097153	0.0089505	0.00972705	0.00921477	0.00865345	0.00960945	0.0103995	0.00978603	0.00875554	0.00919308	0.0094613	0.00966613	0.00889124	0.0109429	0.0104388	0.00950329	0.00879698	0.00970052	0.00976099	1.90824	0.00976407	0.00960339	4.40688	4.86869	4.17425	5.34904	5.33157	5.8689	5.67874	4.50398	4.35416	4.86024	4.43268	4.85943	4.65305	5.55082	5.00988	4.61764	4.87226	5.03424	5.52336	5.30218	5.99874	5.82122	6.413	5.42294	6.35154	-1.99625	-2.02784	-2.01254	-2.04815	-2.01202	-2.03552	-2.06281	-2.0173	-1.98299	-2.00939	-2.05772	-2.03654	-2.02405	-2.01475	-2.05104	-1.96087	-1.98135	-2.02213	-2.05567	-2.01321	-2.01051	0.280634	-2.01037	-2.01758	0.99851	60.3903	4.41346
250	-141177	-140870	-307.087	0.197793	0.198333	0.179706	0.19291	0.188941	0.19317	0.172126	0.182307	0.171847	0.218871	0.180138	0.162812	0.184923	0.172644	0.179531	0.180019	0.180968	0.165713	0.163731	0.179291	0.186905	0.0581527	0.183846	0.170475	0.0100866	0.00916998	0.00892184	0.00997354	0.00941084	0.0106768	0.00918585	0.00886676	0.00959857	0.00894271	0.00968787	0.00999713	0.0094613	0.00924428	0.010918	0.010068	0.00920785	0.00941974	0.00825404	0.00873685	0.0107974	1.80296	0.0084743	0.00903818	3.55311	5.7983	5.41673	5.44535	4.36227	4.61503	4.28832	5.00317	4.69715	4.42262	5.48096	5.20688	4.63744	6.11951	5.00413	4.85202	5.67013	4.87557	4.66008	5.35433	4.71067	5.14551	5.34791	5.05592	4.77064	-1.99625	-2.03763	-2.04955	-2.00115	-2.02637	-1.97156	-2.03688	-2.05223	-2.01779	-2.04853	-2.01377	-2.00012	-2.02405	-2.03413	-1.96186	-1.99706	-2.03584	-2.02596	-2.08333	-2.05865	-1.96668	0.255987	-2.0719	-2.04392	0.985988	60.3903	3.60361
260	-141168	-140864	-304.22	0.193805	0.19227	0.182755	0.199276	0.18234	0.190302	0.166214	0.170308	0.179155	0.197285	0.163643	0.170271	0.159389	0.180158	0.181072	0.172817	0.199579	0.172934	0.181144	0.178102	0.188936	0.0598389	0.185161	0.172475	0.00916925	0.00923085	0.00888823	0.00848472	0.00846802	0.00926546	0.00918585	0.00872487	0.00887519	0.00904466	0.0105636	0.00878182	0.00904257	0.00871068	0.0090395	0.00940726	0.00972163	0.00986768	0.00965849	0.00867391	0.00930021	1.61156	0.00995727	0.00966334	4.35406	5.85252	5.34584	5.15701	5.57049	4.47492	4.75801	5.17169	4.84749	5.03938	5.49502	4.70205	4.76822	5.05881	5.24236	4.83419	5.61939	4.73723	5.4453	4.59083	5.76103	5.34761	5.5124	4.95261	4.67368	-2.03767	-2.03476	-2.05118	-2.07136	-2.07222	-2.03313	-2.03688	-2.05924	-2.05182	-2.04361	-1.97619	-2.05642	-2.04371	-2.05995	-2.04386	-2.02654	-2.01226	-2.00578	-2.01509	-2.06178	-2.03151	0.207246	-2.00186	-2.01487	0.999861	60.9135	4.35467
270	-141182	-140875	-306.394	0.185935	0.173375	0.178302	0.187598	0.190222	0.199631	0.181748	0.17519	0.198213	0.202129	0.180976	0.195384	0.182346	0.17601	0.169171	0.201766	0.167962	0.182467	0.174889	0.162395	0.186912	0.0629067	0.171939	0.172032	0.0097465	0.0103918	0.00990921	0.00875715	0.00881855	0.00950685	0.00930125	0.0111644	0.00895398	0.00904466	0.00905295	0.010156	0.0096698	0.00974752	0.0102553	0.00889747	0.00993862	0.00985759	0.00955366	0.0108955	0.00930021	1.38601	0.0090201	0.0101817	3.00558	4.77031	5.02586	5.67308	4.66584	4.95131	4.86524	4.93011	5.40334	5.45335	5.27597	4.64667	5.13962	4.94938	4.17931	4.57206	5.61939	5.11686	5.33452	5.50236	5.85162	4.76339	5.36828	4.46637	6.10459	-2.01115	-1.98331	-2.00396	-2.05764	-2.0546	-2.02196	-2.03146	-1.95216	-2.04798	-2.04361	-2.04321	-1.99328	-2.01458	-2.01111	-1.98905	-2.05073	-2.00267	-2.00623	-2.01983	-1.96275	-2.03151	0.141765	-2.04479	-1.99218	0.986473	60.9135	3.04679
280	-141193	-140902	-291.512	0.173632	0.191696	0.184144	0.176409	0.16961	0.16758	0.174774	0.164098	0.202551	0.186924	0.179277	0.174944	0.168275	0.152362	0.183583	0.174105	0.175104	0.171698	0.16873	0.186009	0.1583	0.0647258	0.18501	0.178599	0.00845363	0.0089003	0.0102939	0.0108704	0.00918773	0.00989213	0.00983797	0.00992784	0.00891845	0.00934579	0.0091199	0.0088088	0.00993792	0.00875482	0.00983263	0.00907414	0.0100191	0.0105434	0.00998925	0.0096134	0.00930556	1.33093	0.00981592	0.00894883	3.99301	5.37236	5.49114	5.24955	5.08136	4.38201	4.90366	4.40046	5.52156	4.80569	5.59329	4.31123	5.70565	4.49321	5.24119	5.89687	6.38635	4.71778	4.45797	4.93477	5.4771	6.01715	5.83322	4.46255	4.74391	-2.07296	-2.0506	-1.98742	-1.96375	-2.03679	-2.00471	-2.00709	-2.00315	-2.04971	-2.02938	-2.04001	-2.05508	-2.0027	-2.05775	-2.00733	-2.04219	-1.99917	-1.97702	-2.00047	-2.01712	-2.03126	0.124157	-2.00807	-2.04823	0.998414	65.8917	3.99935
290	-141174	-140886	-287.564	0.184472	0.180017	0.172483	0.1805	0.182278	0.167714	0.175691	0.186811	0.15977	0.171921	0.176731	0.171712	0.17452	0.173214	0.189113	0.17325	0.189815	0.162201	0.167593	0.171341	0.170496	0.0658992	0.173182	0.178957	0.00972536	0.00858385	0.00929661	0.00878299	0.00976795	0.0101694	0.0100021	0.0102229	0.00911639	0.009445	0.00872796	0.00998759	0.00883429	0.00879811	0.00989887	0.0096091	0.00923801	0.00928184	0.00877555	0.00913212	0.00924199	1.07554	0.00912016	0.00965486	3.26131	5.57684	5.38152	5.39453	5.42275	4.77122	4.67367	4.95588	4.00666	5.13124	4.8466	4.59289	4.63907	4.70647	4.9519	5.49377	5.6604	4.57006	4.80411	4.96761	5.98353	4.79428	5.16017	5.06665	5.26906	-2.01209	-2.06632	-2.03168	-2.05636	-2.0102	-1.9927	-1.99991	-1.99043	-2.04018	-2.0248	-2.05909	-2.00054	-2.05383	-2.05561	-2.00441	-2.01732	-2.03442	-2.03237	-2.05673	-2.03943	-2.03423	0.0316249	-2.04	-2.01525	0.999164	67.1635	3.26404
300	-141177	-140873	-303.973	0.191356	0.185863	0.1892	0.174629	0.16911	0.172334	0.180992	0.168058	0.195226	0.180693	0.174939	0.170263	0.182809	0.187649	0.170482	0.175866	0.198193	0.17859	0.170428	0.172914	0.181621	0.0660873	0.182034	0.174435	0.00919004	0.0098771	0.00988204	0.00870905	0.00920336	0.0102172	0.00812682	0.00894506	0.00921581	0.00911815	0.00984018	0.00955954	0.0111356	0.00882964	0.00915065	0.00940023	0.00918887	0.0107123	0.0106504	0.00801567	0.00954874	1.00088	0.00983113	0.00928744	3.79504	5.41674	5.23503	5.21388	5.21904	4.72458	4.09969	4.84391	5.40367	5.3312	5.07658	4.77387	4.7498	5.79316	4.9519	5.49377	5.70549	3.88005	5.73622	4.82981	4.37069	4.5494	5.47559	4.61731	5.20225	-2.03668	-2.00537	-2.00515	-2.06003	-2.03605	-1.99067	-2.09008	-2.04842	-2.03547	-2.04009	-2.007	-2.01956	-1.95329	-2.05406	-2.03855	-2.02686	-2.03674	-1.97012	-1.97264	-2.09606	-2.02005	0.000381563	-2.0074	-2.0321	0.988474	61.3126	3.83929
310	-141172	-140875	-297.084	0.187677	0.203321	0.170647	0.172995	0.186483	0.17562	0.150829	0.199693	0.194886	0.169403	0.168658	0.154909	0.154837	0.178124	0.167846	0.171203	0.170654	0.177867	0.168499	0.167467	0.186685	0.0704781	0.188967	0.179636	0.00934612	0.0098771	0.00922852	0.0091031	0.00926439	0.00933889	0.0085047	0.010483	0.0105896	0.00958551	0.0098351	0.00936542	0.00984468	0.0104395	0.00991314	0.00954659	0.010441	0.0100705	0.00891684	0.00958042	0.00918282	0.827343	0.00953199	0.00894975	3.5573	4.36042	4.26332	5.55409	5.21904	5.18221	5.88311	4.53097	4.74704	5.17354	4.64488	5.62611	4.50565	5.14714	5.55651	4.90335	5.26142	6.10077	5.07635	5.00608	5.22483	5.15947	4.98626	5.30243	4.73548	-2.02937	-2.00537	-2.03487	-2.04081	-2.03318	-2.0297	-2.07034	-1.97951	-1.97512	-2.01838	-2.00722	-2.02847	-2.0068	-1.98132	-2.00379	-2.02015	-1.98126	-1.99695	-2.04979	-2.01862	-2.03702	-0.0823144	-2.02082	-2.04819	0.99994	63.2437	3.55751
320	-141174	-140876	-297.457	0.167033	0.175061	0.166166	0.165268	0.186175	0.177086	0.188645	0.178654	0.167762	0.158805	0.167516	0.151916	0.172382	0.181195	0.171544	0.198413	0.168713	0.171132	0.153608	0.174034	0.161056	0.0700902	0.18782	0.174844	0.0105189	0.0089681	0.00943794	0.0106003	0.00811748	0.00961829	0.00956951	0.00924591	0.0104691	0.00942832	0.0103084	0.00973817	0.00872769	0.010056	0.00966204	0.00884093	0.00931454	0.00913768	0.00981049	0.00906125	0.00915128	0.764868	0.0100303	0.0102929	2.89993	4.90835	5.12699	4.96582	4.92009	5.51644	4.90341	4.44162	5.30432	4.1681	4.88491	4.76548	4.47237	5.67102	5.4467	5.20794	5.16428	5.96346	5.71947	4.68243	5.07504	4.77737	5.22648	4.85783	4.52383	-1.97803	-2.0473	-2.02512	-1.97468	-2.09058	-2.0169	-2.01911	-2.03405	-1.98009	-2.02557	-1.98681	-2.01152	-2.0591	-1.99758	-2.01493	-2.0535	-2.03084	-2.03916	-2.00831	-2.04281	-2.03852	-0.116414	-1.99868	-1.98746	0.995229	63.2437	2.91383
330	-141176	-140871	-304.967	0.166352	0.182257	0.196069	0.17932	0.156991	0.173317	0.178514	0.157826	0.190211	0.180086	0.181486	0.179945	0.152954	0.176755	0.18552	0.180461	0.180503	0.175826	0.165581	0.174462	0.204586	0.0746103	0.177982	0.171957	0.009924	0.0111702	0.00919957	0.00960274	0.00897107	0.00996653	0.00951076	0.00975976	0.00824244	0.00871208	0.00920983	0.00871148	0.00952054	0.0100488	0.00916878	0.00999201	0.0108216	0.0104643	0.00905117	0.00964038	0.00937786	0.737447	0.0102156	0.00957988	8.01584	4.84743	5.12699	4.99011	4.92009	5.17552	5.51309	5.5432	4.26509	5.76142	5.08752	5.91181	5.43994	5.02497	4.7737	5.46368	5.18566	5.99623	5.3114	4.64439	4.76969	5.51283	6.09159	5.49748	5.39122	-2.00331	-1.95194	-2.03623	-2.0176	-2.04716	-2.00146	-2.02178	-2.01056	-2.08394	-2.05988	-2.03575	-2.05991	-2.02134	-1.99789	-2.03769	-2.00035	-1.96571	-1.98029	-2.0433	-2.01591	-2.0279	-0.132269	-1.99074	-2.01864	0.998064	63.2437	8.03139
340	-141170	-140872	-297.152	0.181823	0.179381	0.174406	0.18805	0.187911	0.178665	0.173116	0.166306	0.208554	0.202505	0.192328	0.180735	0.156956	0.182288	0.177972	0.1651	0.180216	0.189151	0.173141	0.169511	0.162327	0.0795376	0.199201	0.193166	0.0095011	0.00915161	0.00860914	0.00902613	0.0095644	0.00882999	0.0103009	0.00904522	0.00989404	0.00928885	0.00953266	0.0111446	0.00859504	0.00875469	0.00956901	0.00890796	0.00980971	0.00935469	0.0087271	0.00879714	0.00981755	0.558903	0.00901988	0.00976956	5.56663	4.90641	4.89035	4.07686	5.41511	4.77614	4.89175	6.28857	4.5789	5.26658	4.43153	5.64419	4.74605	4.44657	4.84308	5.33957	5.43041	4.0486	5.70802	5.23439	4.75332	5.63556	5.39048	5.83212	5.41828	-2.02223	-2.0385	-2.06504	-2.0445	-2.01934	-2.05404	-1.98713	-2.04358	-2.00463	-2.03204	-2.02079	-1.95293	-2.06575	-2.05776	-2.01913	-2.05022	-2.00834	-2.02897	-2.05913	-2.05566	-2.008	-0.252663	-2.0448	-2.01013	0.997353	63.8641	5.5814
350	-141178	-140880	-298.691	0.156539	0.175455	0.173497	0.169655	0.16492	0.182385	0.182271	0.184308	0.169186	0.161946	0.173698	0.180948	0.185663	0.175954	0.183906	0.181872	0.17425	0.186051	0.176301	0.166235	0.159821	0.0776748	0.172969	0.166985	0.0104131	0.00932622	0.00946819	0.0102956	0.00872866	0.00844012	0.00955205	0.00981687	0.0089044	0.00990492	0.00954207	0.00804311	0.0102457	0.00909752	0.00813627	0.0106192	0.00946446	0.00883257	0.0087271	0.00998862	0.0093555	0.511099	0.0108395	0.00921907	4.08166	6.66011	5.98012	5.81684	4.5943	4.73452	6.02447	5.10769	5.76791	4.60786	4.39427	5.3358	5.33758	4.79966	5.05726	5.33957	5.50492	5.08526	4.48481	5.23439	5.20374	4.78358	6.55707	5.23069	5.26262	-1.98242	-2.03029	-2.02373	-1.98735	-2.05905	-2.07365	-2.0199	-2.00803	-2.0504	-2.00415	-2.02036	-2.09458	-1.98946	-2.04108	-2.08957	-1.97391	-2.0239	-2.05391	-2.05913	-2.00049	-2.02893	-0.291495	-1.96499	-2.03531	0.99552	63.8641	4.10003
360	-141181	-140883	-297.982	0.163655	0.17494	0.181203	0.171326	0.166348	0.182755	0.169283	0.163645	0.183947	0.149209	0.161325	0.184	0.165798	0.185881	0.164406	0.208118	0.175472	0.173405	0.187635	0.179459	0.172827	0.0820107	0.168353	0.174586	0.0098795	0.00850592	0.00915249	0.00958573	0.00855232	0.00942756	0.0091265	0.00897106	0.010131	0.00882177	0.0088119	0.0082925	0.00941292	0.00907761	0.0100177	0.0085213	0.00930363	0.00953896	0.00911136	0.00927374	0.0100243	0.476791	0.00884499	0.0094458	5.04682	6.1818	5.29778	5.05758	6.28477	5.63643	4.39217	4.56583	4.76703	5.54966	5.19337	5.68296	5.47368	5.71577	6.34295	5.38483	4.62585	5.69238	5.00447	5.01551	5.07798	4.21369	6.52558	5.16819	5.04681	-2.00527	-2.07028	-2.03846	-2.01837	-2.06792	-2.0256	-2.0397	-2.04716	-1.99435	-2.05444	-2.05493	-2.08131	-2.02628	-2.04203	-1.99923	-2.06949	-2.03135	-2.0205	-2.04042	-2.03274	-1.99895	-0.321672	-2.0533	-2.02476	0.997693	64.598	5.05849
370	-141176	-140880	-296.292	0.163352	0.174039	0.174199	0.186203	0.176189	0.213086	0.167708	0.186632	0.171204	0.135121	0.172602	0.154983	0.183272	0.165358	0.19465	0.188185	0.178922	0.186791	0.183691	0.176415	0.188041	0.0790164	0.175521	0.191586	0.00940656	0.0100795	0.00828579	0.00843617	0.00924566	0.00844767	0.00969055	0.00889779	0.0100159	0.00863536	0.00849486	0.00788505	0.00905451	0.00798937	0.00877488	0.00864228	0.00978453	0.00906269	0.0101681	0.00970376	0.00785111	0.522388	0.00953822	0.00934776	4.91685	5.50185	5.01819	5.31384	5.97806	5.03742	5.81784	5.42581	4.64959	5.12861	5.21518	5.09268	5.33771	5.24044	5.18347	5.40499	4.56275	4.70435	5.58578	5.17505	5.02807	5.56321	5.77217	4.33614	5.16662	-2.02657	-1.99656	-2.08167	-2.07385	-2.03406	-2.07326	-2.01365	-2.05072	-1.99931	-2.06372	-2.07084	-2.1032	-2.04314	-2.09749	-2.05676	-2.06337	-2.00946	-2.04274	-1.99276	-2.01306	-2.10507	-0.282007	-2.02053	-2.02929	0.999733	64.598	4.91816
380	-141169	-140872	-297.244	0.186192	0.178731	0.194092	0.18038	0.170273	0.200158	0.187663	0.179053	0.174429	0.186672	0.186268	0.18127	0.179374	0.202547	0.173441	0.18832	0.201898	0.166555	0.179609	0.181802	0.170605	0.0807901	0.17142	0.165184	0.0084629	0.0100519	0.0104521	0.00894515	0.00920584	0.00924593	0.00834142	0.00815099	0.008398	0.00833065	0.00900335	0.0103989	0.00847265	0.00927301	0.00880408	0.00902208	0.00796098	0.00915194	0.00943944	0.00960338	0.00872593	0.495764	0.009428	0.00944192	4.7462	4.73651	4.79386	4.44379	5.31379	5.29955	4.66648	4.96458	4.86821	5.14324	5.30528	5.85614	4.7955	4.66821	4.42606	5.19006	4.41727	5.85241	5.70268	4.43344	4.74255	5.04127	6.9636	4.82805	5.21242	-2.07248	-1.99775	-1.9808	-2.04841	-2.03594	-2.03405	-2.07876	-2.08879	-2.07582	-2.07932	-2.0456	-1.98301	-2.07198	-2.03278	-2.05532	-2.04469	-2.09903	-2.03849	-2.02505	-2.01758	-2.05919	-0.304725	-2.02558	-2.02494	0.989882	64.598	4.79472
390	-141169	-140881	-288.536	0.166058	0.173338	0.196176	0.185744	0.169793	0.164735	0.196661	0.164712	0.1874	0.184697	0.197062	0.185216	0.168618	0.185533	0.187947	0.177137	0.172726	0.181847	0.181381	0.180335	0.161668	0.0844834	0.154269	0.205482	0.00845492	0.00920408	0.00880161	0.0102623	0.00920584	0.00924593	0.00950768	0.00957536	0.00874281	0.00966573	0.0092172	0.0102621	0.0100584	0.0087938	0.00899335	0.00790169	0.00963324	0.00858828	0.00904484	0.00888185	0.00879444	0.351543	0.00851191	0.00895753	2.99544	5.24498	5.44123	6.15635	4.21094	5.37658	4.40012	5.24119	3.9212	5.41399	4.80145	5.33668	5.83647	4.70276	4.45501	5.88402	4.76031	4.67222	5.07275	5.44249	4.30406	4.70614	5.72784	4.94907	5.27512	-2.07289	-2.03602	-2.05544	-1.98876	-2.03594	-2.03405	-2.02193	-2.01885	-2.05835	-2.01477	-2.0354	-1.98876	-1.99747	-2.05582	-2.04608	-2.10228	-2.01623	-2.06609	-2.0436	-2.0515	-2.05579	-0.454022	-2.06997	-2.04781	0.996197	67.344	3.00687
400	-141156	-140863	-293.457	0.168352	0.160594	0.200734	0.192657	0.188499	0.205064	0.150779	0.172157	0.179997	0.173246	0.165176	0.184538	0.16916	0.211767	0.17456	0.173882	0.182015	0.174009	0.188324	0.186623	0.186438	0.0891065	0.164312	0.183393	0.00834253	0.00762348	0.00887539	0.00849999	0.00871214	0.00836664	0.00891767	0.00842925	0.00943385	0.00802593	0.00850756	0.00873954	0.00726195	0.00896835	0.0092503	0.00875411	0.00903121	0.00920275	0.00928506	0.00849623	0.00776854	0.35773	0.00784965	0.00892848	2.81423	5.35634	5.85106	4.3515	5.18957	5.01257	5.01231	4.74117	4.66438	5.82635	5.34534	5.22666	4.78789	4.74788	5.15912	5.00352	5.2126	5.43619	4.36491	4.09652	5.29915	5.17918	5.75545	5.60722	5.86952	-2.0787	-2.11785	-2.05181	-2.07058	-2.05988	-2.07745	-2.04975	-2.07421	-2.02531	-2.0955	-2.0702	-2.05851	-2.13895	-2.04729	-2.03384	-2.05779	-2.04425	-2.03608	-2.03222	-2.07077	-2.10966	-0.446445	-2.10515	-2.04922	0.9965	65.5881	2.82411
410	-141145	-140848	-297.532	0.180095	0.173935	0.176533	0.18173	0.17212	0.172716	0.179867	0.171813	0.183386	0.201468	0.180766	0.176036	0.195359	0.1987	0.17073	0.192518	0.193301	0.167687	0.19804	0.181397	0.196659	0.0952627	0.18338	0.179312	0.0087196	0.0081648	0.00815399	0.00893232	0.00892841	0.00809854	0.00839951	0.00963108	0.00841468	0.00896504	0.00853097	0.008721	0.00881548	0.00918925	0.00796714	0.00820747	0.00838851	0.00794669	0.00921997	0.00868993	0.00874387	0.285283	0.00766565	0.0081603	4.41699	5.0717	5.47732	4.77073	4.80479	5.17729	4.91285	4.3278	4.53005	4.98442	5.31986	4.79442	4.99902	4.91565	4.90762	4.88228	4.18066	5.0495	5.22804	4.49734	5.77529	4.88119	5.95383	5.66318	5.60953	-2.0595	-2.08805	-2.08863	-2.04904	-2.04923	-2.09159	-2.07575	-2.01633	-2.07496	-2.04745	-2.069	-2.05943	-2.05475	-2.03672	-2.0987	-2.08579	-2.07632	-2.09981	-2.03527	-2.06098	-2.0583	-0.544725	-2.11545	-2.08829	0.998766	63.413	4.42244
420	-141162	-140862	-299.329	0.159191	0.181503	0.172199	0.166869	0.186605	0.159238	0.170842	0.201399	0.159223	0.183403	0.172741	0.211853	0.179575	0.160856	0.181638	0.197688	0.202415	0.225745	0.181783	0.194404	0.212804	0.095027	0.190307	0.198876	0.00959293	0.00825071	0.00799824	0.00861574	0.00893908	0.00763437	0.00793717	0.0079752	0.00891234	0.0098846	0.00934252	0.00849369	0.00868622	0.00765406	0.00928421	0.00870126	0.0082663	0.00884275	0.00892148	0.00812331	0.00874387	0.284534	0.00901014	0.00902661	4.98823	5.34476	5.33054	4.38013	6.40962	5.34733	4.916	4.69847	5.08381	5.90236	5.60198	5.66556	5.44839	4.93261	4.61074	4.6567	4.96697	5.04267	4.65589	5.189	5.00293	4.66183	5.62193	5.3355	5.77191	-2.01805	-2.08351	-2.09701	-2.06471	-2.04871	-2.11723	-2.10033	-2.09826	-2.05001	-2.00504	-2.02954	-2.0709	-2.06117	-2.11611	-2.03225	-2.06042	-2.08269	-2.05341	-2.04956	-2.09027	-2.0583	-0.545865	-2.04527	-2.04448	0.997776	63.7399	4.99935
430	-141132	-140834	-298.327	0.170273	0.182636	0.182751	0.17959	0.166957	0.158933	0.186297	0.193689	0.185389	0.176796	0.216009	0.187572	0.186935	0.192452	0.157127	0.178552	0.177569	0.182141	0.167215	0.160027	0.180892	0.0962735	0.189384	0.188635	0.00853163	0.00847917	0.00904945	0.00901674	0.0089951	0.00799045	0.00829367	0.00803088	0.00860694	0.00917486	0.00827173	0.00778034	0.00867859	0.00836841	0.00819573	0.008744	0.00888323	0.00998521	0.0078047	0.00815173	0.00796474	0.188845	0.00899056	0.00960537	3.20521	5.38	4.89583	4.89852	4.64541	4.94294	5.57789	5.89083	4.97993	4.29177	4.58743	5.19605	5.3865	4.82964	5.83026	5.2664	5.54463	5.34188	4.90499	4.42227	5.22803	5.46186	6.5371	4.83581	5.16763	-2.06897	-2.07165	-2.04338	-2.04495	-2.04599	-2.09743	-2.08125	-2.09524	-2.06515	-2.0374	-2.0824	-2.109	-2.06155	-2.07736	-2.08641	-2.05829	-2.05143	-2.00064	-2.10764	-2.08875	-2.09883	-0.723894	-2.04621	-2.01749	0.996946	63.7399	3.21503
